"cluster_id";"is_centroid";"smiles"
18;0;"CC(C#N)N(C=O)CCC(=O)NC(C#N)C(O)CO"
18;0;"NC(=O)N(CCC(=O)NC(CO)C(O)CO)CC(=O)O"
18;0;"N#CC(CO)(CO)NC(=O)CCN(CC(N)=O)C(N)=O"
18;0;"N#CC(CO)N(C=O)CCC(=O)NC(CC(N)=O)C(N)=O"
18;0;"NC(=O)CN(CC(O)CO)C(N)=O"
18;0;"NC(=O)N(CCC(=O)O)CCC(=O)NC(CO)CO"
18;0;"CC(O)C(C#N)NC(=O)CCN(C=O)CCC#N"
18;0;"CC(C#N)N(CCC(=O)NC(C#N)CCC#N)C(N)=O"
18;0;"CC(O)C(C#N)NC(=O)CCN(C(N)=O)C(C#N)CC#N"
18;0;"N#CC(CO)NC(=O)CNC(=O)CN1CCC(N)=NC1=O"
18;0;"CC(C#N)NC(=O)CNC(=O)CCN(C(N)=O)C(C)C#N"
18;0;"CC(C#N)N(C=O)CCC(=O)NC(CO)CO"
18;0;"NC(=O)CN(C=O)CCC(=O)NC(CO)C(O)CO"
18;0;"CC(NC(=O)CCN(CC(N)=O)C(N)=O)C(N)=O"
18;0;"N#CC(NC(=O)CN(CCC(N)=O)C(N)=O)C(O)CO"
18;0;"N#CC(CO)NC(=O)CC(O)C(=O)NC(C#N)CO"
18;0;"NC(=O)CN(CC(=O)NC(C(N)=O)C(O)CO)C(N)=O"
18;0;"N#CCN(CC(=O)NC(CO)C(O)CO)C(N)=O"
18;0;"N#CCCC(C#N)NC(=O)CCN(C=O)C(C#N)CO"
18;0;"CC(C#N)NC(=O)CCC(=O)NC(C)C#N"
18;0;"NC(=O)CN(CCC(=O)NC(CO)C(N)=O)C(N)=O"
18;0;"N#CCN(CCC(=O)NC(C#N)Cc1ccccc1)C(N)=O"
18;0;"N#CCN(C=O)CCC(=O)NC(CO)C(O)CO"
18;0;"CC(N)C(=O)N(CCC(=O)NC(CO)C(N)=O)C(C)C#N"
18;0;"NC(=O)C(CO)NC(=O)CN(CCC(N)=S)C(N)=O"
18;0;"C=CC(C#N)NC(=O)CNC(=O)CCN(C=O)CC(N)=O"
18;0;"N#CCC(C#N)NC(=O)CN(CCO)C(N)=O"
18;0;"N#CCNC(=O)CN(CC(O)CO)C(N)=O"
18;0;"N#CCNC(=O)CN(C=O)CCC(=O)NC(CO)C(N)=O"
18;0;"N#CC(CO)N(C=O)CCC(=O)NC(CO)C(O)CO"
18;0;"N#CCN(CC(=O)NC(C#N)CO)C(=O)CCNC(N)=O"
18;0;"CSCCC(=O)NCC(=O)NC(C#N)CO"
18;0;"NC(=O)CCN(CC(=O)NC(CO)C(=O)O)C(N)=O"
18;0;"N#CC(C(O)C(O)CO)N(CCC(N)=O)C(N)=O"
18;0;"NC(=O)CN(CC(=O)NC(CO)C(N)=O)C(N)=O"
18;0;"NC(=O)CN(CCO)C(N)=O"
18;0;"CC(O)C(C#N)NC(=O)CCC(=O)NC(C#N)C(C)O"
18;0;"CC(C#N)N(C=O)CCC(=O)NC(C#N)CO"
18;0;"N#CC(CO)NC(=O)CN1CC(N)=NC1=O"
18;0;"N#CCCN(CC(=O)NC(C#N)Cc1ccccc1)C(N)=O"
18;0;"N#CCC(C#N)N(C=O)CCC(=O)NC(C#N)C(O)CO"
18;0;"N#CC(CO)NC(=O)CNC(=O)CN=CCCC(N)=O"
18;0;"NC(=O)CCN(CCC(=O)NCC(N)=O)C(N)=O"
18;0;"N#CCNC(=O)CCN(C=O)C(CC(N)=O)C(N)=O"
18;0;"CC(C#N)NC(=O)CNC(=O)CCN(C=O)CCC(N)=O"
18;0;"N#CCCN(C=O)CCC(=O)NC(C(N)=O)C(O)CO"
18;0;"N#CC(CO)NC(=O)CCN(C=O)C(CC(N)=O)C(N)=O"
18;0;"N#CC(CO)(CO)NC(=O)CN(CC(N)=O)C(N)=O"
18;0;"N#CCN(CC(=O)NC(C#N)C(O)CO)C(N)=O"
18;0;"N#CCNC(=O)CN(CCC(=O)NC(C#N)CO)C(N)=O"
18;0;"CC(C#N)NC(=O)CCN(C=O)CC(=O)NCC(N)=O"
18;0;"CC(N)C(=O)N(CCC(=O)NC(C#N)CO)C(C)C#N"
18;0;"CC(O)C(C#N)NC(=O)CCN(C=O)CCC(N)=O"
18;0;"N#CC(CO)NC(=O)CCN(CCC(N)=O)C(N)=O"
18;0;"CC(O)C(C#N)NC(=O)CCN(C=O)CC(N)=O"
18;0;"NC(=O)CCN(C=O)CCC(=O)NC(CO)C(N)=O"
18;0;"CSCCC(=O)N(CCC#N)CC(=O)NC(C#N)CO"
18;0;"N#CCN(CCC(=O)NC(C#N)C(O)C(O)CO)C(N)=O"
18;0;"N#CCC(C#N)NC(=O)CN(C=O)CC(O)CO"
18;0;"NC(=O)C(CO)NC(=O)CCC(=O)NC(CO)C(N)=O"
18;0;"CC(O)C(C#N)NC(=O)CCN(CC(N)=O)C(N)=O"
18;0;"N#CCN(CC(=O)NC(C#N)C(O)C(O)CO)C(N)=O"
18;0;"CC(C#N)NCCC(=O)NC(C#N)CO"
18;0;"N#CCN(C=O)CCC(=O)NCC(=O)NC(CO)C(N)=O"
18;0;"N#CCC(C#N)NC(=O)CCN(CCC(N)=O)C(N)=O"
18;0;"N#CCCNC(=O)CN(CC(O)C(O)CO)C(N)=O"
18;0;"N#CC(CO)NC(=O)CCN(CCC(=O)O)C(N)=O"
18;0;"N#CC(CO)(CO)NC(=O)CN(CCC(N)=O)C(N)=O"
18;0;"N#CC(NC(=O)CCN(CC(N)=O)C(N)=O)C(O)CO"
18;0;"CC(O)C(C#N)NC(=O)CCN(CCC(N)=O)C(N)=O"
19;1;"N#CCCN(C=O)CCC(=O)NCCC(=O)O"
19;0;"O=CN(CCC(=O)O)CCC(=O)NC(CO)C(=O)O"
19;0;"N#CCCNCC(=O)NCCC(=O)O"
19;0;"N#CCN(C=O)CCC(=O)NCC(=O)NCC(=O)O"
19;0;"N#CCCNC(=O)CN(C=O)C(C#N)C(=O)O"
19;0;"N#CCCN(C=O)CCC(=O)NC(C(=O)O)C(O)CO"
19;0;"N#CCCN(CCC(=O)NCCC(=O)O)CC(=O)O"
19;0;"N#CCCNC(=O)CNC(=O)CN(C=O)CC#N"
19;0;"CC(NC(=O)CCN(C=O)CC(=O)NCCC#N)C(=O)O"
19;0;"N#CCCNC(=O)CN(C=O)CCC(=O)O"
19;0;"N#CCNC(=O)CNC(=O)CN(C=O)CC#N"
19;0;"N#CCCN(C=O)CC(=O)NC(C#N)CC#N"
19;0;"CC(C#N)NCCC(=O)NCCC(=O)O"
19;0;"N#CCNC(=O)CCN(C=O)CCC(=O)O"
19;0;"CC(C#N)NC(=O)CNC(=O)CCN(C=O)CC(=O)O"
19;0;"NC(=O)CNC(=O)CNC(=O)CCN(C=O)CC(=O)O"
19;0;"NC(=O)N(CCC(=O)O)CCC(=O)NCCC(=O)O"
19;0;"N#CCN(C=O)CC(=O)NCCC(=O)O"
19;0;"NC(=O)CCNC(=O)CCN(C=O)CCC(=O)O"
19;0;"N#CCNC(=O)CN(C=O)CCC(=O)NCCC(=O)O"
19;0;"NC(=O)CC(NC(=O)CCN(C=O)CC(=O)O)C(N)=O"
19;0;"N#CCCNC(=O)CCN(C=O)C(C#N)CC#N"
19;0;"NC(=O)CNC(=O)CCN(C=O)CC(=O)O"
19;0;"NC1=NC(=O)N(CC(=O)NCC(=O)NCCC(=O)O)CC1"
19;0;"NC(=O)C(CO)NC(=O)CCN(C=O)CCC(=O)O"
19;0;"CC(NC(=O)CCN(C=O)CC(N)=O)C(=O)O"
19;0;"CSCCC(=O)NCC(=O)NCCC(=O)O"
19;0;"CC(NC(=O)CCN(C=O)CC(=O)O)C(=O)O"
19;0;"N#CCCNC(=O)CN(C=O)CCC(=O)NCCC(=O)O"
19;0;"N#CCN(C=O)CCC(=O)NC(CO)C(=O)O"
19;0;"N#CC(CO)N(CCC(=O)NCCC(=O)O)C(=O)CN"
19;0;"CC(C#N)N(C=O)CCC(=O)NCCC(=O)O"
19;0;"O=CN(CCC(=O)NCC(=O)NCC(=O)O)CC(=O)O"
19;0;"NC(=O)CCN(C=O)CCC(=O)O"
19;0;"N#CCCN(C=O)CCC(=O)NC(CC(=O)O)C(=O)O"
19;0;"N#CC(NC(=O)CCN(C=O)CCC(=O)O)C(O)CO"
19;0;"NC(=O)CCNC(=O)CCN(CCC(=O)O)C(N)=O"
19;0;"N#CCCN(CCC(=O)O)CCC(=O)NCCC(=O)O"
19;0;"O=CN(CCC(=O)NC(CO)CO)CC(=O)O"
19;0;"O=CN(CCC(=O)O)CCC(=O)NCCC(=O)O"
19;0;"N#CCNC(=O)CCN(C=O)CC(=O)NCC(N)=O"
19;0;"NC(=O)CNC(=O)CCN(CCC(=O)O)C(N)=O"
19;0;"CC(O)C(=O)N(CC#N)CC(=O)NCCC(=O)O"
19;0;"N#CCNC(=O)CN(C=O)C(C#N)C(=O)O"
19;0;"O=C(O)CCNC(=O)CCC(=O)NCCC(=O)O"
19;0;"CC(C#N)NC(=O)CCN(C=O)CC(=O)NCC(=O)O"
19;0;"NC(=O)CCN(CC(=O)NCCC(=O)O)C(N)=O"
19;0;"N#CCC(C#N)N(C=O)CCC(=O)NCC(=O)O"
19;0;"NC(=O)CNC(=O)CCN(C=O)CC(=O)NCC(N)=O"
19;0;"NC(=O)CCNC(=O)CCN(CC(=O)O)C(N)=O"
19;0;"CC(O)C(C#N)NC(=O)CCN(C=O)CCC(=O)O"
19;0;"NC(=O)NCCC(=O)NCCC(=O)O"
19;0;"CC(C#N)NC(=O)CN(C=O)CCC#N"
19;0;"CSCCC(=O)N(CC#N)CC(=O)NCCC(=O)O"
19;0;"CC(N)C(=O)N(CCC(=O)NCCC(=O)O)C(C)C#N"
19;0;"O=CN(CCC(=O)O)CC(=O)NCC(=O)O"
19;0;"N#CCNC(=O)CN(C=O)CCC(=O)NCC(=O)O"
19;0;"NC(=O)CN(C=O)CCC(=O)NC(CC(=O)O)C(=O)O"
19;0;"O=CN(CCC(=O)O)CCC(=O)NC(CO)C(O)CO"
19;0;"NC(=O)CN(CCC(=O)NCCC(=O)O)C(N)=O"
19;0;"N#CCCN(C=O)CC(=O)NC(CC(=O)O)C(=O)O"
19;0;"O=CN(CCC(=O)NCCC(=O)O)CC(=O)O"
19;0;"N#CCN(C=O)CC(=O)NC(CC(=O)O)C(=O)O"
19;0;"N#CCCC=NCC(=O)NCCC(=O)O"
19;0;"N#CCNC(=O)CCN(C=O)CC(=O)NCC#N"
19;0;"N#CCCN(C=O)CCC(=O)NCC(=O)O"
19;0;"N#CCNC(=O)CCN(C=O)CC(=O)NC(C#N)CC#N"
19;0;"N#CCNC(=O)CCN(C(N)=O)C(CC(=O)O)C(=O)O"
19;0;"CC(NC(=O)CCN(C=O)CC(=O)NCC#N)C(=O)O"
19;0;"N#CCCN(CC#N)CC(=O)NCC(=O)NCCC(=O)O"
19;0;"N#CCCN(C=O)CC(=O)NCC(=O)O"
19;0;"N#CCCN(C=O)CCC(=O)NCC(=O)NCC(=O)O"
19;0;"NC(=O)CN(CC(=O)NCCC(=O)O)C(N)=O"
19;0;"CC(NC(=O)CCN(C=O)CC(=O)O)C(N)=O"
19;0;"NC(=O)CCN(C=O)CC(=O)NCC(=O)O"
19;0;"CC(NC(=O)CCN(C=O)CC#N)C(=O)O"
19;0;"NC(=O)CCNC(=O)CCN(C=O)CCC(N)=O"
19;0;"N#CCC(C#N)NCCC(=O)NCCC(=O)O"
19;0;"CC(NC(=O)CCN(C=O)CCC(=O)O)C(N)=O"
19;0;"N#CC(CO)(CO)NC(=O)CCN(C=O)CCC(=O)O"
19;0;"N#CCN(C=O)CCC(=O)NCC(=O)O"
19;0;"N#CCCCNCC(=O)NCCC(=O)O"
19;0;"N#CCNC(=O)CCN(C=O)CC(=O)O"
19;0;"N#CCCN(CCC#N)CCC(=O)NCCC(=O)O"
19;0;"CC(C#N)NC(=O)CNC(=O)CCN(C=O)CCC#N"
19;0;"COC(=O)CCN(C=O)CC(=O)NCCC(=O)O"
19;0;"NC(=O)CNC(=O)CCN(C=O)CCC(=O)O"
19;0;"N#CCCN(CCC(=O)NCCC(=O)O)C(C#N)CO"
19;0;"N#CCCNC(=O)CNC(=O)CCN(C=O)CC(=O)O"
19;0;"O=C(O)CC(C(=O)O)N1CCC(=O)NCC1=O"
19;0;"CC(C#N)N(C=O)CCC(=O)NCC(=O)NCCC#N"
19;0;"N#CCCN(C=O)C(CC(=O)O)C(=O)O"
19;0;"N#CCNC(=O)CN(C=O)CCC(=O)NCC(N)=O"
19;0;"N#CCCNC(=O)CN(CCC(=O)O)C(=O)CN"
19;0;"NC(=O)CNC(=O)CN(C=O)CCC(=O)NCC(=O)O"
19;0;"CC(C#N)NC(=O)CNC(=O)CCN(C=O)CC#N"
19;0;"CC(C#N)NC(=O)CCN(C=O)C(CC(=O)O)C(=O)O"
19;0;"NC(=O)NCCC(=O)NCC(=O)NCCC(=O)O"
19;0;"CC(C#N)NC(=O)CCN(C=O)CC(=O)NCC#N"
19;0;"NC(=O)CN(C=O)CCC(=O)NCCC(=O)O"
19;0;"N#CCC(C#N)NC(=O)CN(C=O)CCC(=O)O"
19;0;"N#CCC(C#N)N(C=O)CCC(=O)NCCC(=O)O"
19;0;"CC(NC(=O)CNC(=O)CCN(C=O)CCC#N)C(=O)O"
19;0;"CC(C#N)NCCC(=O)NCC(=O)NCCC(=O)O"
19;0;"O=C(O)CCC=NCC(=O)NCCC(=O)O"
19;0;"C=CC(C#N)NC(=O)CNC(=O)CCN(C=O)CCC#N"
19;0;"N#CCC(C#N)NC(=O)CCN(C=O)CCC(=O)O"
19;0;"CC(NC(=O)CNC(=O)CCN(C=O)CC#N)C(=O)O"
19;0;"N#CCCN(CCC(=O)NCCC(=O)O)C(C#N)CC#N"
19;0;"CSCCC(=O)NCCC(=O)O"
19;0;"N#CCN(C=O)CC(=O)NCC(=O)NCC(=O)O"
19;0;"N#CC(NC(=O)CCN(C=O)CC(=O)O)C(O)CO"
19;0;"O=C(O)CN1CCC(=O)NC1=O"
19;0;"CSCCC(C#N)NC(=O)CCN(C=O)CC(=O)O"
19;0;"O=CN(CCC(=O)NCC(=O)O)CC(=O)O"
19;0;"O=CN(CCC(=O)NC(CO)C(=O)O)CC(=O)O"
19;0;"N#CCNC(=O)CCN(C=O)CC(=O)NCC(=O)O"
19;0;"CC(C#N)N(C=O)CCC(=O)NCCC#N"
19;0;"CC(C#N)N(CCC(=O)NCCC(=O)O)C(=O)CN"
19;0;"NC(=O)CN(C=O)CCC(=O)NCC(=O)NCC(=O)O"
19;0;"NC(=O)NCC(=O)NCCC(=O)NCCC(=O)O"
19;0;"CC(N)C(=O)N(CC#N)CC(=O)NCCC(=O)O"
19;0;"N#CCN(C=O)CCC(=O)NC(C(=O)O)C(O)CO"
19;0;"NC(=O)N(CCC(N)=S)CC(=O)NCCC(=O)O"
19;0;"CC(NC(=O)CCN(C=O)C(C)C#N)C(=O)O"
19;0;"CC(C#N)NC(=O)CNC(=O)CCN(CC(=O)O)C(N)=O"
19;0;"CC(C#N)NC(=O)CCN(C=O)CC(=O)O"
19;0;"N#CCCNC(=O)CCN(C=O)CC(=O)NCC(=O)O"
19;0;"NC(=O)CCN(C=O)CCC(=O)NCC(N)=O"
19;0;"CC(C#N)N(C=O)CCC(=O)NCC(=O)O"
19;0;"CC(C#N)N(C=O)CCC(=O)NCC(=O)NCCC(=O)O"
19;0;"C=CC(C#N)NC(=O)CNC(=O)CCN(C=O)CC#N"
19;0;"CC(NC(=O)CCN(C=O)C(C#N)CC#N)C(=O)O"
19;0;"N#CCNC(=O)CCN(C=O)C(CC(=O)O)C(=O)O"
19;0;"N#CCCC(C#N)NC(=O)CCN(C=O)CC(=O)O"
19;0;"O=C(O)CCNC(=O)CC(=O)C(=O)NCCC(=O)O"
19;0;"N#CCCN(CC#N)CCC(=O)NCCC(=O)O"
19;0;"N#CC(CO)N(CCC(=O)NCCC(=O)O)C(N)=O"
19;0;"O=CN(CCC(=O)O)CCC(=O)NC(CO)CO"
19;0;"N#CC(C(=O)O)N(C=O)CC(=O)NCC(N)=O"
19;0;"CC(O)C=NCC(=O)NCC(=O)N(CCC#N)CC(=O)O"
19;0;"CC(NC(=O)CCN(C=O)CC(=O)NCCC#N)C(N)=O"
19;0;"N#CCC(C#N)N(CCC(=O)NCCC(=O)O)C(=O)CN"
19;0;"C=CC(C#N)NC(=O)CNC(=O)CCN(C=O)CC(=O)O"
19;0;"N#CCCN(C=O)CC(=O)NCCC(=O)O"
19;0;"N#CCNC(=O)CN(CCC(=O)NCC(=O)O)C(N)=O"
19;0;"NC(=O)CNC(=O)CCN(C=O)CC(=O)NCC(=O)O"
19;0;"N#CCC(C#N)NCCC(=O)NCC(=O)NCCC(=O)O"
19;0;"N#CC(CO)N(C=O)CCC(=O)NCCC(=O)O"
19;0;"NC(=O)CNC(=O)CN(C=O)CCC(=O)O"
19;0;"CC(NC(=O)CCN(C=O)CCC(N)=O)C(=O)O"
19;0;"N#CCCNC(=O)CN(C=O)CCC(=O)NCC#N"
19;0;"C=CC=NCC(=O)NCC(=O)N(CCC#N)CC(=O)O"
19;0;"N#CCNCC(=O)NCCC(=O)O"
19;0;"CC(C#N)N(CCC#N)CCC(=O)NCCC(=O)O"
19;0;"O=CN(CCC(=O)O)CCC(=O)NCC(=O)O"
19;0;"CC(C#N)N(C=O)CCC(=O)NC(CC(=O)O)C(=O)O"
19;0;"N#CCN(CC(=O)NCCC(=O)O)C(=O)CN"
19;0;"O=CN(CCC(=O)NC(CC(=O)O)C(=O)O)CC(=O)O"
19;0;"CC(C#N)NC(=O)CCN(C=O)CCC(=O)O"
19;0;"N#CCCC(C#N)NCC(=O)NCCC(=O)O"
19;0;"N#CCNC(=O)CNC(=O)CCN(C=O)CC(=O)O"
19;0;"CC(C#N)N(CCC(=O)NCCC(=O)O)C(N)=O"
19;0;"N#CCCN(C=O)CCC(=O)NCC(=O)NCCC(=O)O"
19;0;"N#CCC(C#N)NC(=O)CCN(C=O)CC(=O)O"
19;0;"COC(=O)CCN(CC(=O)NCCC(=O)O)C(N)=O"
19;0;"N#CCCN(CCC(=O)O)C(=O)CNC(=O)CN"
19;0;"N#CCCNC(=O)CCN(C=O)C(CC(=O)O)C(=O)O"
19;0;"N#CCCC=NCC(=O)NCC(=O)NCCC(=O)O"
19;0;"O=CN(CCC(=O)NCC(=O)O)CC(=O)NCC(=O)O"
19;0;"NC(=O)CCN(C=O)CCC(=O)NCCC(=O)O"
19;0;"N#CCNC(=O)CNC(=O)CCN(C=O)C(C#N)CC#N"
19;0;"N#CCNC(=O)CN(C=O)CCC(=O)O"
19;0;"CC(C(=O)O)N(C=O)CCC#N"
19;0;"CC(C#N)N(C=O)CCC(=O)NCC(=O)NCC(=O)O"
19;0;"N#CCNC(=O)CNC(=O)CCN(C=O)CCC(=O)O"
19;0;"N#CCNC(=O)CC(C(=O)NCC#N)N(C=O)CC(=O)O"
19;0;"N#CCN(C=O)CCC(=O)NC(CNC(=N)N)C(=O)O"
19;0;"CC(NC(=O)CCN(C=O)CCC#N)C(=O)O"
19;0;"N#CCCNC(=O)CNC(=O)CCN(C=O)CCC(=O)O"
19;0;"NC(=O)CN(C=O)CCC(=O)NCC(=O)O"
19;0;"NC(=O)CCNC(=O)CCN(C=O)CC(=O)O"
19;0;"N#CCN(C=O)CCC(=O)NC(CC(=O)O)C(=O)O"
19;0;"N#CCCN(CC(=O)NCCC(=O)O)C(=O)CN"
19;0;"N#CC(CO)(CO)NC(=O)CCN(C=O)CC(=O)O"
19;0;"N#CCCNC(=O)CCN(C=O)CC(=O)NCC#N"
19;0;"CC(NC(=O)CCN(C=O)CCC(=O)O)C(=O)O"
19;0;"N#CCCNC(=O)CN(C=O)CCC(=O)NCC(=O)O"
19;0;"NC(=O)CCC=NCC(=O)NCCC(=O)O"
19;0;"N#CCCN(C=O)CCC(=O)NC(CO)C(=O)O"
19;0;"N#CCNC(=O)CCN(CC(=O)NCC(=O)O)C(N)=O"
19;0;"NC1=NC(=O)N(CC(=O)NCCC(=O)O)CC1"
19;0;"N#CCC(C#N)N(C=O)CCC(=O)NC(CO)C(=O)O"
19;0;"N#CCCNC(=O)CCN(C=O)CCC(=O)O"
19;0;"O=C(O)CCNC(=O)CC(O)C(=O)NCCC(=O)O"
19;0;"NC(=O)CCN(C=O)CCC(=O)NCC(=O)O"
19;0;"O=C(O)CCNC(=O)C(=O)NCCC(=O)O"
19;0;"CC(C#N)NC(=O)CNC(=O)CCN(C=O)CCC(=O)O"
19;0;"O=C(O)CCN1CCC(=O)NC1=O"
19;0;"N#CCCC(C#N)NC(=O)CCN(C=O)CCC(=O)O"
19;0;"N#CCCN(C=O)CC(=O)NCC(=O)NCC(=O)O"
19;0;"N#CCN(C=O)CCC(=O)NCC(=O)NCCC(=O)O"
19;0;"O=CN(CCC(=O)NCC(=O)O)C(CC(=O)O)C(=O)O"
19;0;"O=C(O)CCN1CCC(=O)NCC1=O"
19;0;"NC1=NC(=O)N(CC(=O)NCCC(=O)O)C1"
19;0;"N#CCCN(C=O)CCC(=O)NC(C#N)(CO)CO"
19;0;"N#CCNC(=O)CCN(C=O)C(C#N)CC#N"
19;0;"NC(=O)CNC(=O)CCN(C=O)C(CC(=O)O)C(=O)O"
19;0;"N#CCCNCC(=O)NCC(=O)NCCC(=O)O"
19;0;"N#CCCN1C(=O)NC(=O)CC1C(=O)O"
19;0;"N#CCN(C=O)CC(=O)NCC(=O)O"
19;0;"CC(NC(=O)CNC(=O)CCN(C=O)C(C)C#N)C(=O)O"
19;0;"N#CCNC(=O)CN(C=O)CCC(=O)NC(C#N)CC#N"
19;0;"CC(O)C(C#N)NC(=O)CCN(C=O)CC(=O)O"
19;0;"NC(=O)N(CC(=O)NCCC(=O)O)CC(N)=S"
19;0;"CC(C#N)NC(=O)CCN(C=O)CC(=O)NCCC#N"
19;0;"N#CCCN(C=O)C(C#N)C(=O)O"
20;1;"N#CCCNC(=O)CN(CCO)C(=O)CCNC(N)=O"
20;0;"N#CCN(CCO)C(=O)CNC(=S)CNC(N)=O"
20;0;"NC(=O)CN(CCO)C(=O)CNC=O"
20;0;"N#CC(CO)N(CCC(=O)O)C(=O)CCNC(N)=O"
20;0;"N#CCCNC(=O)CNC(=O)CCNC(=O)CNC(N)=O"
20;0;"N#CCN(CC(O)CO)C(=O)CCNC(N)=O"
20;0;"N#CC(NC(=O)CCNC(=O)CNC(N)=O)C(O)CO"
20;0;"N#CCCNC(=O)CNC(=O)CNC(=O)CCNC(N)=O"
20;0;"N#CC(CO)N(CC(O)CO)C(=O)CCNC(N)=O"
20;0;"N#CCCNC(=O)CN(C=O)CC(O)C(O)CO"
20;0;"N#CCCN(CCO)C(=O)CCNC(N)=O"
20;0;"N#CCCNC(=O)CN(C=O)C(C#N)CO"
20;0;"N#CCNC(=O)CN(CCO)C(=O)CCNC(N)=O"
20;0;"NC(=O)CN(CC(O)C(O)CO)C(=O)CCNC(N)=O"
20;0;"N#CCC(C#N)N(CC(O)CO)C(=O)CCNC(N)=O"
20;0;"NC(=O)NCC(=O)NCCC(=O)N(CCO)CC(=O)O"
20;0;"C=CC(C#N)N(CC#N)C(=O)CCNC(=O)CNC(N)=O"
20;0;"N#CCCNC(=O)CN(C=O)C(C#N)C(O)C(O)CO"
20;0;"N#CCCNC(=O)CN(C=O)CCO"
20;0;"N#CCCNC(=O)CNC(=O)CNC(=O)CNC(N)=O"
20;0;"CC(O)C(=O)NCC(=O)N(CCO)CC(N)=O"
20;0;"NC(=O)CN(CC(O)CO)C(=O)CCNC(N)=O"
20;0;"NC(=O)CN(CCO)C(=O)CNC(=O)CCNC(N)=O"
20;0;"CSCCC(=O)N(CCO)CC(=O)NCC(N)=O"
20;0;"N#CCCNC(=O)CNC(N)=O"
20;0;"NC(=O)NCCC(=O)N(CCO)C(CC(=O)O)C(=O)O"
20;0;"N#CCCNC(=O)CN(CC(O)CO)C(=O)CN"
20;0;"NC(=O)NCC(=O)N(CCO)CC(N)=S"
20;0;"CCN(CC(N)=O)C(=O)CCNC(=O)CNC(N)=O"
20;0;"C=CC(C#N)N(CC(=O)NCC#N)C(=O)CCNC(N)=O"
20;0;"N#CCCNC(=O)CN(C(N)=O)C(C#N)C(O)C(O)CO"
20;0;"N#CCCNC(=O)CN(C=O)CC(O)CO"
20;0;"N#CC(NC(=O)CCNC(N)=O)C(O)CO"
20;0;"N#CCN(CCO)C(=O)CCNC(=O)CNC(N)=O"
20;0;"NCC(=O)N(CCO)CC(=O)NCC(N)=O"
20;0;"N#CCN(CCO)C(=O)CNC(=S)CCNC(N)=O"
20;0;"N#CC(NC(=O)CNC(=O)CCNC(N)=O)C(O)CO"
20;0;"N#CCCNC(=O)CN(C(=O)CN)C(C#N)C(O)CO"
20;0;"CSCCC(=O)N(CCO)CC(=O)NC(C#N)CC#N"
20;0;"N#CCCNC(=O)CN(CC(O)C(O)CO)C(=O)CN"
20;0;"N#CCNC(=O)CCNC(N)=O"
20;0;"N#CC(CO)N(CC(=O)O)C(=O)CCNC(N)=O"
20;0;"N#CCCNC(=O)CNC(=O)CCNC(N)=O"
20;0;"CC(C(=O)O)N(CC#N)C(=O)CCNC(=O)CNC(N)=O"
20;0;"N#CCN(C(=O)CCNC(N)=O)C(CO)C(=O)O"
20;0;"N#CCC(C#N)NC(=O)CN(CCO)C(=O)CN"
20;0;"N#CCN(CC#N)C(=O)CCNC(N)=O"
20;0;"CSCCC(=O)N(CCO)CC(=O)NCC#N"
20;0;"N#CCCNC(=O)CN(C(=O)CN)C(C#N)CO"
20;0;"N#CCCN(C(=O)CCNC(N)=O)C(CO)C(=O)O"
20;0;"N#CCN(C(=O)CCNC(N)=O)C(C#N)C(O)CO"
20;0;"NC(=O)CNC(=O)CN(CCO)C(=O)CCNC(N)=O"
20;0;"N#CCNC(=O)CN(C=O)CCO"
20;0;"N#CCCNC(=O)CCNC(N)=O"
20;0;"N#CCCNC(=O)CN1CC(N)=NC1=O"
20;0;"CSCCC(=O)NCC(=O)N(CCO)CC(N)=O"
20;0;"N#CCN(CC(O)C(O)CO)C(=O)CNC(N)=O"
20;0;"N#CCN(CC(O)C(O)CO)C(=O)CCNC(N)=O"
20;0;"CC(O)C(=O)N(CCC(=O)O)CC(=O)NCCC#N"
20;0;"NC(=O)NCCC(=O)N(CCO)CCC(=O)O"
20;0;"NC(=O)CN(C(=O)CCNC(N)=O)C(CO)C(N)=O"
20;0;"NC(=O)NCC(=O)NCC(=O)N(CCO)CCC(=O)O"
20;0;"NC(=O)CN(CCO)C(=O)CCNC(N)=O"
20;0;"N#CCCN(CC(O)C(O)CO)C(=O)CCNC(N)=O"
20;0;"NC(=O)CNC(=O)CN(CCO)C(=O)CNC(N)=O"
20;0;"N#CCNC(=O)CN(CC(O)CO)C(=O)CNC(N)=O"
20;0;"CC(O)C(=O)N(CCO)CC(=O)NCCC#N"
20;0;"N#CCC(C#N)NC(=O)CN(CCO)C(=O)CNC(N)=O"
20;0;"N#CCNC(=O)CN(CCO)C(=O)CN"
20;0;"N#CCCN(CC(=O)NCC(=O)O)C(=O)CCNC(N)=O"
20;0;"N#CCCNC(=O)CC(O)C(=O)NCCC#N"
20;0;"CSCCC(=O)N(CC(=O)NCCC#N)C(C#N)CO"
20;0;"NC(=O)NCC(=O)N(CCO)CCC(N)=S"
20;0;"N#CCCNC(=O)CN(C=O)C(C#N)C(O)CO"
20;0;"N#CCCNC(N)=O"
20;0;"NC(=O)CN(CCO)C(=O)CCNC(=O)CNC(N)=O"
20;0;"NC(=O)CN(CC(O)C(O)CO)C(=O)CNC(N)=O"
