O=C1CN(CCO)C(=O)N1;144.13
N#CCC(C#N)N(CCO)C(=O)CNC(=O)CNC(N)=O;296.2870000000001
CCN(C(=O)CNC(=O)CCSC)C(C#N)CC#N;282.369
CC(N)C(=O)NCC(=O)N(CCO)CC(N)=O;246.26699999999994
N#CCCN(CCC(N)=O)C(=O)c1nc[nH]c1NC(N)=O;293.2870000000001
N=C(N)N(CCC(N)=S)CC(=O)NC(CO)C(N)=O;290.34900000000005
COC(=O)CCN(CC(=O)NCC#N)C(=O)C(C)N;270.28900000000004
C=CC(O)C(C=NCC(=O)NC(C#N)CO)CNC(=N)N;296.331
CC=C(c1ccccc1)C(C#N)NC(C#N)CC#N;250.30499999999998
N#CCN(CC(N)=O)C(=O)CNCC(O)CO;244.25099999999998
N#CCCNC(=O)CN=CC(CO)(CO)CNC(=N)N;284.32
CCN(C=O)c1c(C(=O)O)ncn1C=CC#N;234.21500000000003
O=C(O)CC(N=CC(O)Cc1ccccc1)C(=O)O;265.265
C=CC(C#N)N(CC(=O)O)C(=O)CCN(C=O)C(C)C#N;292.295
O=C(O)CCNc1ncc(CO)o1;186.167
N#Cc1[nH]c(=O)[nH]c1N=CCCNC(=N)N;221.224
N#CCCNC(C#N)CCC(C#N)NCCC#N;244.30199999999996
Cc1nc[nH]c1N(CC#N)C(=O)CCN(CC#N)C(=N)N;288.31499999999994
NC(=S)CC(NC(=O)CNCC(O)CO)C(N)=S;294.402
N#CC(NCC(=O)NCC(N)=O)C(=O)CCO;242.23499999999996
C=C(c1ccccc1)C(NC(=O)CNCCC#N)C(=O)O;287.31899999999996
C=CC(C#N)NC(=O)CN=C(C)CO;195.22199999999998
CC(NC(C(N)=O)C(O)C(O)CO)=C(O)C#N;245.235
N#CCN(CC(=O)NC(C#N)CO)C(=O)CN;239.23499999999996
N#CCCN(CCC#N)CC(=O)N(CCO)CC(=O)O;282.29999999999995
N#CCN(C(N)=O)c1[nH]cnc1C(=O)NC(CO)CO;282.26000000000005
CCNC(Cc1ccccc1)C(N)=O;192.26199999999997
COC(=O)C(Cc1ccccc1)=Nc1[nH]cnc1C(N)=O;286.29100000000005
N#CCCNCC(=O)N(CCC#N)C(C#N)CO;249.27399999999997
CSC(=O)C(C)OC(=O)CN(CCC(N)=O)C(N)=O;291.329
COC(=O)C(=O)C(=CCc1ccccc1)C(=O)OC;262.261
CCNC(Cc1ccccc1)C(N)=S;208.32999999999998
N#CCCN(CC#N)CC(=O)NCC(N)=O;223.236
C=CC(C#N)N(CC(N)=O)C(=O)CCN(CC#N)C(N)=O;292.29900000000004
N=C(N)NC(=N)NCCC(=O)NCCC(N)=O;243.27099999999996
CC(NC(Cc1ccccc1)C(=O)O)=C(O)C#N;246.266
CC=NC(C#N)CCNC(=N)N;167.21600000000004
COC(=O)CCN(CCC#N)c1ncnc2[nH]cnc12;274.28400000000005
CC(O)C(=O)N(CCO)C(CC(=O)O)C(=O)O;249.219
N#CCCNC(=O)CCN(CCC(N)=O)C(=N)N;254.29399999999995
COC(=O)CN(CCc1ccccc1)C(N)=O;236.27100000000004
NC(=O)C(CO)N=CC(O)C(O)C(O)C(O)CO;266.25
CCN(CC#N)C(=O)CNC(=O)CN;198.22599999999997
CCN(CCC(N)=O)C(=O)CCN(CC(=O)O)C(N)=O;288.30400000000003
CC=C(c1ccccc1)C(C#N)NC(CO)C(=O)O;260.29299999999995
CCN(C(=O)CCN(CCC#N)CCC#N)C(C)C#N;275.356
N#CCCN(CC#N)CCC(=O)OCc1cnc[nH]1;261.28499999999997
N=C(N)NC(CC(=O)O)C(=O)O;175.144
C=Cc1nc(N=CC)nc(N(CC#N)CC(N)=O)n1;259.27299999999997
N#CCCN(CCNC(=N)N)CC(N)=O;212.25699999999998
N#CCCN(CCC(=O)OCC(N)=O)C(=O)CNC(N)=O;299.28700000000003
N#CCCNc1[nH]cnc1CC(=O)O;194.19399999999996
NC(=O)Cn1c(=O)nc(N)c2nc[nH]c21;208.18099999999998
CC(C#N)N(CC(=O)NCC#N)C(N)=O;209.20899999999997
CC(C(N)=O)N(CCC(N)=O)C(=O)CN;216.24099999999996
CCN(CCC(N)=O)C(=O)C(O)Cc1ccccc1;264.325
N#CCCN(CC#N)CC(=O)NC(CO)C(N)=O;253.262
CC(NCC(=O)NC(CC(=O)O)C(=O)O)=C(O)C#N;271.229
N#CCC(C#N)N(CCO)C(=O)CN=CCCC(=O)O;280.284
NC(=O)C(N=Cc1ncnc2[nH]c(=O)c(=O)[nH]c12)C(=O)O;292.211
CC(CO)=NCC(=O)NC(C)C(=O)O;202.21
N#CCCNC(=O)CCN(CC#N)C(=N)N;222.25199999999998
N=C(N)NCC(=O)N(CC(=O)O)c1cc[nH]c(=O)n1;268.233
CCN(CCC#N)C(=O)CNC(=O)CN1CC(N)=NC1=O;294.315
C=O;30.026
CC(C#N)N(C(=O)CCNC(N)=O)c1[nH]c(=O)[nH]c1C#N;291.271
N#CCN(CCC(=O)O)C(=O)CNC(=N)NC(=N)N;269.26500000000004
CC(C#N)NC(CC(=O)NCC(N)=O)C(=O)NCC(N)=O;298.303
N=C(N)N(CC(N)=O)CC(=O)Nc1[nH]cnc1CO;269.265
CSC(=O)C(CCO)N=CC(O)C(O)C(O)CO;281.3300000000001
N#CCCN(CCC#N)CC(=O)NCC(=O)NCC(N)=O;294.31500000000005
N=C(N)NCC=NC(C(N)=O)C(O)C(O)CO;247.255
CC(=O)C=NC(Cc1ccccc1)C(=O)NC(C)C#N;271.32000000000005
N#CCCN(CCO)C(=O)CNC(=O)CNC(N)=O;271.277
CC(O)C(=O)N(CC(=O)NCCC#N)C(C#N)C(=O)O;282.25600000000003
N#CCCN(CCO)C(=O)CCNC(=N)NC(=N)N;269.309
CC(O)C(C#N)N=CCCC#N;165.196
N#CCN(CC(N)=O)c1nc(N)nc(CNC(N)=O)n1;279.264
N#CCCN(CCC#N)C(=O)CNCC(O)CO;254.29
CCN(CC(=O)O)C(=O)CN(CC(=O)O)C(=N)N;260.25
C=CC(C#N)N(CC(=O)O)C(=O)CCN(CC#N)C(N)=O;293.283
N#CCNC(=N)N;98.10900000000001
