smiles;Kin (i.e. how many reactions give this molecule);Kout (i.e. how many reactions use this molecule as substrate)
N#CC(CO)N(CC(O)CO)C(=O)CCNC(N)=O;1;3
NC(=O)NC(CC(O)C(NC(N)=O)C(=O)O)C(=O)O;1;3
N#CCCN(CC(N)=O)C(=O)CN=CC(O)C(O)CO;1;1
OCC(O)C(O)C1OC(O)C(O)C(O)C1O;1;3
O=C(O)C(Cc1ccccc1)=Nc1[nH]cnc1C(=O)O;1;0
CSCCCNCC(=O)N(CCC(N)=O)CC(N)=O;1;11
N=C(N)NCCN(C=O)CC(=O)NCC(=O)O;1;0
N#CC(CNC(=N)N)NCC(O)CO;1;6
NC(=S)C(NCCC(=O)O)C(O)Cc1ccccc1;1;3
C=Cc1nc(N=CC(=O)O)nc(N(CC#N)CC(N)=O)n1;1;1
CC1OC2N=C(NC(=O)CNC(=N)N)OC2C1O;1;0
N#CC=CN(CCC#N)C(C#N)C(O)CO;1;0
COC(=O)CC(C(=O)OC)N(CCC#N)CC(=O)OC;1;18
NC(=O)C=CNCC(=O)NC(CC(N)=O)C(N)=O;1;0
N#CC=CN(C(C#N)Cc1ccccc1)C(C#N)C(=O)O;1;0
O=CNC1=NC2OC(C(O)CO)C(O)C2O1;1;1
N#CCN(CCC(=O)N(CCC(=O)O)CC(N)=O)C(=N)N;1;2
N#CCCNC(=O)CCN(C=O)C(C#N)CC#N;2;2
N#CCCNC(=O)CCN(C=O)CCC(N)=O;1;2
C=CC(C#N)N(CC#N)C(=O)CCN(C=O)CCC#N;1;2
N#CCN(CC(=O)NC(C#N)CNC(=N)N)C(=N)N;1;2
N#CC(Nc1[nH]c(=O)[nH]c1C(N)=O)C(=O)CCO;1;5
N#CCCN(CCC(=O)O)C(C#N)CO;3;5
N#CC=CN(CC(=O)O)C(Cc1ccccc1)C(N)=O;1;0
O=C(O)C=Nc1[nH]cnc1CO;1;1
NC(=O)C(N=CCc1ccccc1)C(N)=O;1;1
NC(=O)COC(=O)CCNCC(N)=S;1;0
N#CCNC(=O)CNCCNC(=N)N;1;6
N#CCCN(C(=N)N)C(Cc1ccccc1)C(=O)O;1;4
COC(=O)CCNCC(=O)NC(CC(=O)O)C(=O)O;1;12
CC(=O)C=NC(C)C#N;1;1
N#CCN(C=O)CCC(=O)N(CCC(=O)O)c1ncco1;1;5
N#CCCN(C(=O)C(N)CO)C(CC(=O)O)C(=O)O;1;32
Cc1cnc(NC(=O)CN(CCC#N)CCC#N)o1;1;4
CSC(=O)C(C)N=CC(C)=O;1;0
N#CCC(C#N)N(CCO)C(=O)CN=CCCNC(=N)N;1;1
C=Cc1nc[nH]c1N=CCCC(N)=O;1;1
N#CCNC(=S)CN(CCc1ccccc1)C(N)=O;1;2
C=Cc1nc(NC(=N)N)nc(N(CC#N)C(C#N)CC#N)n1;1;3
O=CN(CCC(=O)O)CCC(=O)NC(CO)C(=O)O;1;2
CCN(CCC(N)=O)C(CC(N)=O)C(N)=O;1;1
N=C(N)NCCN(C(=O)CNC(N)=O)c1cc[nH]c(=O)n1;1;2
CSCCC(=O)Nc1[nH]cnc1C(O)C(O)CO;1;6
CCC(=S)NCC(=O)N(CCC#N)CCC(N)=O;1;1
CC(NC(=O)CN(CC#N)C(=N)N)C(N)=O;1;2
N#CCCN(CC(=O)NC(C#N)CC#N)C(=O)CN;1;31
C=CC=NCC(=O)N(CCC(=O)OC)C(C)C#N;1;14
N#CCCNCC(=O)NC(CC(N)=O)C(N)=O;1;13
CC(C#N)N(CC(=O)O)C(=O)CCN(C=O)CC#N;1;2
NC=NC(C(N)=O)C(N)=O;1;0
N#CCCN(CC(=O)O)C(C#N)C(=CCO)c1ccccc1;1;6
O=c1nc(NC(CO)Cc2ccccc2)c2nc[nH]c2[nH]1;1;5
CCN(CCC#N)C(=O)C(O)Cc1ccccc1;1;7
CC=NCC(=O)N(CC)C(C#N)Cc1ccccc1;1;1
N#CCN(CC(O)CO)C(=N)N;1;6
CC(NC(=N)N)C(=O)OC(Cc1ccccc1)C(N)=O;1;2
CC(=Nc1nc(Cc2ccccc2)co1)C(=O)O;1;0
CCN(C(=O)CCN(CCC#N)C(C)C#N)C(C)C#N;1;4
O=C(O)CCNC(=O)CN=C(CO)Cc1ccccc1;1;1
CC(C#N)N=CCNC(=N)N;1;1
N=C(N)NC(=N)N(CC(N)=O)CC(=O)NCCC(=O)O;1;1
N#CCCN(CCC#N)CC(=O)N(CC#N)c1ncco1;1;7
N#CCCN(CC#N)CCC(=O)N(CCC#N)CCC#N;1;4
CCN(CC(=O)NCCC#N)C(=O)CNC(N)=O;1;1
N#CCCN(CCC#N)c1[nH]cnc1-c1nc(N)nc(N)n1;2;16
O=C(O)C(O)C(O)C(O)C(O)Cc1ccccc1;1;3
N#CC(=N)Nc1ncnc2[nH]c(=O)[nH]c12;1;0
N#CCCN(CCC#N)CC(=O)OCC(C#N)NC(N)=O;1;5
NC(=S)C(O)(CO)C(O)CO;1;3
NC(=O)C(Cc1ccccc1)NC(CO)C(N)=S;1;3
N#CCCNC(=O)CNC(=O)CNC(=O)CCNC(N)=O;1;1
O=c1[nH]c(=O)c2nc[nH]c(=O)c2[nH]1;1;2
C=C(c1ccccc1)C(O)C(=O)N(CC(=O)O)C(C)C#N;1;8
N#CCCN(C(N)=O)C(C#N)CO;1;3
CC(O)C(C#N)NC(=O)CCNC(CC(N)=O)C(N)=O;1;11
N#CC=CNCC(=O)N(CC(=O)O)C(C#N)CO;2;0
N=C(N)NC(=N)NCCC(=O)O;9;1
N#CC(Cc1ccccc1)N=CC(O)C(O)CO;1;1
N#CCN(C(=O)CNC(=N)N)C(CO)C(N)=O;1;2
CSCCCNCC#N;1;15
COC(=O)CNC(=O)CNC(=O)CN(CC#N)C(N)=O;1;18
NC(=O)CCNC(=O)CN=CC(=O)CC(O)C(O)CO;1;1
N#CCN(C(=O)CN)C(C#N)Cc1ccccc1;2;34
N#CCCN(CC#N)CCC(=O)NCC(=O)NCC(N)=O;1;2
N#CCCN(CCC(=O)OCc1cnc[nH]1)C(N)=O;1;10
N#CC(CNC(=N)N)NCC(=O)NC(C#N)CO;1;5
C=CC=C(C=NCC(=O)N(CC)CCC#N)c1ccccc1;1;1
NC(=O)CN(C(=O)CN1CC(N)=NC1=O)c1ncco1;1;3
CC(C#N)NCCC(=O)N(CCC#N)CC(O)CO;1;13
CCN(CC(=O)NCC#N)C(=O)CCN(C=O)CC(=O)O;1;2
CC(NC=CC(N)=O)C(N)=O;1;0
CSC(=O)C(C)OC(=O)CNC(N)=O;1;4
N#CC(CO)N(C(N)=O)c1c(C(=O)O)ncn1C(=N)N;1;2
COC(=O)CCN(CCC#N)CC(=O)NCCC(=O)O;1;20
N#CC(CO)(CO)N=Cc1ncnc2[nH]c(=O)c(=O)[nH]c12;1;1
N#CCN(CCO)C(=O)CCN(C=O)CCC(=O)O;1;3
NC(=S)CCNc1[nH]cnc1C(=O)O;1;3
CC(NC(=O)CCNC(=O)CNC(N)=O)C(=O)O;1;4
COC(=O)CCNCC(=O)NC(C)C(=O)O;1;12
N#CC(CO)NC(=O)CNC(=O)CNC(=S)CO;1;1
CC(O)C(O)C(O)C=NCC(=O)NC(CO)C(=O)O;1;1
CCN(CCC#N)C(=O)CCN(CC(=O)O)C(=N)N;1;3
N=C(N)Nc1ncnc(CNCCC(=O)O)c1NC(=N)N;1;6
N#CCc1nc[nH]c1N(CCO)C(=O)CCNC(N)=O;1;7
O=C(O)C=NCC(=O)N(CC(=O)O)CC(=O)O;1;1
CC(C=Nc1[nH]c(=O)[nH]c1C#N)NC(=N)N;1;1
C=C(C=Nc1nc(Cc2ccccc2)co1)c1ccccc1;1;1
N#CCCN(CCC#N)c1ncco1;1;7
N#CCCN(CCc1ccccc1)c1[nH]cnc1C(N)=O;1;8
N#CCCN(CC#N)C1=NC2OC(CO)C(O)C2O1;1;4
N#CC(CO)NC(=O)CNCC(O)Cc1ccccc1;1;15
N=C(N)N(CCc1ccccc1)CC(=S)NCC(=O)O;1;1
CC(=S)NCC(=O)NC(CC(N)=O)C(N)=O;1;0
CCN(CC(N)=O)C(=O)CNC(CCO)=C(O)C#N;1;0
CC=NC(C(N)=O)C(=CCO)c1ccccc1;1;1
CCN(C(=O)CCN(CCC(=O)O)C(=N)N)c1ncco1;1;3
N#CCN=C(CO)CO;2;2
CC(NC(=O)CN(CCC(N)=S)C(N)=O)C(=O)O;1;2
CC(O)C(O)C(O)C(N)(C#N)CO;1;13
O=C(O)C(CO)N=CC(O)C(O)C(O)C(O)C(O)CO;1;1
N#CC=CN(CCc1ccccc1)CC(=O)NCC(=O)O;1;0
N=C(N)NCC(=O)Nc1ncco1;1;3
C=Cc1nc(NC(=O)C(C)O)nc(N(CC#N)CC#N)n1;1;5
N#CCCCNCC(=O)NCC(=O)N(CC#N)CC#N;1;13
N#CC=CN(CCc1ccccc1)c1[nH]cnc1CC#N;1;0
N#CCCNC(=O)CN(CCC(=O)OCC(N)=O)C(=N)N;1;3
CC=C(c1ccccc1)C(C#N)N(C=O)CC(=O)NCC#N;1;3
CC(C)=NCC(N)=O;1;1
CSCCC(=O)N(CCC#N)c1[nH]cnc1CC#N;1;9
C=CC=C(c1ccccc1)C(C#N)Nc1[nH]cnc1C#N;1;7
NC(=S)CCNC(=O)CNC(=S)C(O)CO;1;0
CC(C#N)N(CCC(=O)O)C(=N)NC(=N)N;3;1
CC(C#N)NC(=O)CNC(=O)CN(CC(N)=O)C(=N)N;1;2
N#CCN(C(=O)C(O)Cc1ccccc1)c1cc[nH]c(=O)n1;1;9
N#CCCC(C#N)N=CC(=O)Cc1ccccc1;1;1
CC(C#N)N(CCC(=O)NC(CO)C(N)=O)C(N)=O;2;3
CC(C(N)=O)N(C(N)=O)c1[nH]cnc1C(N)=O;1;5
CC(=Nc1ncnc(C#N)c1NC(N)=O)C(=O)O;1;0
N#CC(NC=O)C(=CCO)c1ccccc1;1;4
CC(O)C(O)C(O)C=NC(C#N)C#N;1;1
NCC(=O)N(CC(O)CO)C(CC(N)=O)C(N)=O;1;27
CCN(CCC#N)C(=O)CNC(=O)CCNC(C)C(N)=O;1;12
N#Cc1ncnc2[nH]c(=O)c(=O)[nH]c12;1;6
N#CCN=CC(=O)CC(O)CO;1;1
N#CC=CN(CCC(=O)OCC(N)=O)CC(=O)NCC#N;1;0
N#CC(N=CCCNC(=N)N)C(=O)O;1;1
CCN(CC(N)=O)C(=O)CCN(C(N)=O)C(C#N)CO;2;3
CC(C#N)NC(=O)CN=C(C(O)CO)C(O)CO;1;0
CC(C#N)NCC(=O)NC(CC(=O)O)C(=O)O;1;14
NC(=S)c1[nH]c(=O)[nH]c1N;1;3
C=Cc1nc(NC(N)=O)nc(N(CC(N)=O)CC(=O)O)n1;1;4
N=C(N)N(CC=O)CCO;1;15
COC(=O)c1ncn(C(=N)N)c1NC(N)=O;2;4
C=CC=C(c1ccccc1)C(C#N)Nc1[nH]cnc1CC#N;1;7
CC(NCCC(=O)OCC(O)C(N)=O)C(N)=O;1;9
N#CC(Cc1ccccc1)N(C=O)CC(O)C(O)CO;1;4
N#CCN(CC(=O)NCC(N)=O)C(=O)CNC=O;1;2
OCC(CO)N=CCc1ccccc1;1;1
CC(=NCC(=O)N(CCO)CC(N)=O)C(=O)O;1;0
N=C(N)NCCC(=S)NCC(=O)NCC(=O)O;1;0
N=C(N)NCC(=O)N(CC(=O)O)CC(O)CO;1;0
N#CC(CO)NC(=O)CN;2;31
CC1OC2N=C(NCC(O)CO)OC2C1O;1;1
CC(=NCC#N)C(=O)O;1;0
CC=C(c1ccccc1)C(C#N)N(C=O)c1[nH]cnc1C#N;1;4
NC(=O)CN(CC(=O)N(CC(N)=O)c1ncco1)C(N)=O;1;2
CCN(CCC#N)C(=O)CCN(CC#N)C(=N)NC(=N)N;1;1
CC(NC(=O)CNCCC(=O)OC(C)C(N)=O)C(N)=O;1;11
N#CCCN(CC(=O)O)C(=O)CNC(CO)CO;1;13
C=CC(O)C(=S)NCC(=O)N(CC(N)=O)C(C)C#N;1;1
CC(C#N)NC(C)C(N)=O;1;13
NC(=O)CNC(CO)C(N)=O;3;10
NC(=O)CNC(CO)C(N)=S;1;2
OCC=Nc1nc(Cc2ccccc2)co1;1;1
N#CCN(CC(O)Cc1ccccc1)C(=O)CN;1;33
COC(=O)CCN(C(=O)CNCCC#N)C(C#N)CO;1;13
C=CC=C(C(=O)O)C(=O)C(=O)O;2;2
N#CCNC(=O)CNC(=O)CN(C=O)CC#N;1;2
N=CNC(CO)Cc1ccccc1;2;1
C=Cc1nc[nH]c1N=CC(O)C(O)CO;1;1
C=C(c1ccccc1)c1nc[nH]c1NC(C#N)CNC(=N)N;1;6
C=Cc1nc(N)nc(N(CCc2ccccc2)CC(=O)O)n1;11;18
O=C(O)c1nc[nH]c1N=CC(O)C(O)Cc1ccccc1;1;1
NC(=O)CN=CC(O)CO;1;1
N#CC=Cn1cnc(C(N)=O)c1N(C=O)CC(N)=O;1;0
C=Cc1nc(N)nc(N(CC#N)CC(=O)NCC(N)=O)n1;10;16
N=C(N)NC(=N)N(CC(N)=O)CC(=O)NCCC(N)=O;2;1
N#CCCN(CC(O)CO)C(=O)CCN(C=O)CC#N;1;4
N#CC(CO)NC(=O)CN=C(CO)CO;1;0
N#CCC(C#N)N(CC#N)C(=O)CNC(=O)CN=CCO;1;1
N#CCN(C=O)CCC(=O)N(CC(O)CO)C(C#N)CO;1;3
CC(C#N)N(CCC(=O)NCC(=O)NCC#N)C(N)=O;2;1
N#CC=CN(CC#N)c1[nH]c(=O)n(CCC#N)c1C#N;1;0
NC(=O)C=CNc1ncnc2c(N)nc(=O)[nH]c12;1;2
N#CCCNCC(=O)NCC(=O)NCCC(N)=O;1;13
NC(=O)CNC(=O)CNC(=S)CNc1cc[nH]c(=O)n1;1;1
N#CCCN(CC(O)C(O)CO)C(=O)CN;1;31
CSCCC(=O)OCC(O)C(N)=O;2;5
CC(C#N)N(C=O)CCC(=O)NC(C#N)CCNC(=N)N;1;1
N#CCN(CC(N)=O)C(=O)CCNC(C#N)CO;1;11
N#CCN(CC(=O)O)C(=O)CCN(CCC(N)=O)C(=N)N;1;2
Cc1nc[nH]c1N=CC(O)C(O)CO;1;1
N#CCCC=NC(C#N)(CO)Cc1ccccc1;1;1
N#CC(NC(N)=O)C(=O)OC(Cc1ccccc1)C(N)=O;1;2
N#CC(N=CC(Cc1ccccc1)NC(=N)N)C(O)CO;1;1
CSCCC(=O)N(CCC#N)CCC(N)=O;1;2
O=c1[nH]c2ncnc(C=Nc3[nH]cnc3CO)c2[nH]c1=O;1;1
N#CCCN(CCC#N)CCc1nc(N)nc(N)n1;2;19
CC(C#N)N(CCC(=O)NC(CO)CO)C(=N)N;1;3
CC(C)=NCC(=O)NCCC#N;1;1
CC(=Nc1nc2[nH]cnc2c(=O)[nH]1)C(=O)O;1;0
OCC(O)C(O)C=Nc1ncc(Cc2ccccc2)o1;1;1
NC(=O)CNC(CO)C(=S)NCCC(=O)O;1;0
N#CCN(CC(=O)OCCN(CC#N)C(N)=O)C(=N)N;1;2
CSC(=O)C(CCO)N=CC(C)O;1;0
CC(C=NCC(=O)NC(CC(=O)O)C(=O)O)NC(=N)N;1;1
NC(=O)C(C(N)=O)N(C=O)CCC(N)=S;1;0
CC(=O)C(C#N)Nc1[nH]cnc1C#N;1;7
CC=C(C=NCC(=O)NCC(=O)O)c1ccccc1;1;1
CC=C(C(=O)C(O)CO)c1ccccc1;1;1
NC(=O)CNC(=S)c1nc[nH]c1N;1;1
CC(C#N)NC(=O)CNC(=S)C(C)O;1;1
N#CC(CCNC(=N)N)Nc1[nH]cnc1C(N)=O;1;5
N#CC=CNCC(=O)NCC(=O)NCC#N;2;0
N#CCCNC(=S)CCNc1ncnc2[nH]cnc12;1;2
N=C(N)NC(C=O)C(O)C(O)CO;1;7
CC(C#N)NCCCC#N;1;14
COC(=O)C=C(NCC(=O)NC(C)C#N)C(=O)OC;1;17
CC=NCC(=O)N(CCO)CCC#N;1;1
C=CC=NCC(=O)N(CC#N)C(CC(=O)O)C(=O)O;1;1
CC(C#N)NC(=O)CN(CC#N)C(=O)CNC(N)=O;2;1
C=C(c1ccccc1)C(O)C(=O)N(CC(N)=O)C(C)C#N;1;4
O=C(O)c1nc[nH]c(=O)c1N=C(C(O)CO)C(O)CO;1;0
N#CC(Cc1ccccc1)N(C=O)c1[nH]cnc1C(=O)O;1;4
CC(NCC(O)C(O)C(O)CO)C(N)=O;1;10
N#CCCN(CC(N)=O)C(=O)CN=CCNC(=N)N;1;1
N#CC(NC(CO)Cc1ccccc1)C(O)CO;1;9
O=CN(CCC(=O)O)CCC(=O)NC(CO)CO;1;2
N#CCCC(C#N)NC(=O)C(=O)NC(C#N)CCC#N;1;4
NC(=O)NCCC(=O)Nc1ncnc2[nH]cnc12;1;6
NC(=O)CNCC(=O)NC(CO)C(N)=O;1;10
CC(=NCC(=O)NCC(=O)N(CC#N)CC#N)C(=O)O;1;0
C=CC(C#N)N(CCC(=O)O)C(=O)CN(CC#N)C(N)=O;1;5
N#CC=CNc1[nH]cnc1C(O)CO;2;0
CC=C(c1ccccc1)C(NC(N)=O)C(=O)O;1;5
CCC(=S)NCC(=O)NC(C#N)CO;1;1
CCN(C(=O)CCSC)C(C#N)Cc1ccccc1;1;5
COC(=O)CNC(N)=O;1;17
O=CCCNC1=NC2OCC(O)C2O1;1;30
COC(=O)CCNCC(=O)N(CC(N)=O)CC(=O)O;2;12
NC(=O)CNC(=O)CN(C=O)CCc1nc(N)nc(N)n1;2;9
N#CCCN(CC(=O)O)C(=O)CNC(=O)CNCCO;1;12
CC(C#N)N(CCC#N)CCc1nc(N)nc(NCC#N)n1;2;3
N#CC=CN(CCc1ccccc1)c1[nH]c(=O)[nH]c1C#N;1;0
N#CCN(CC(=O)Nc1cc[nH]c(=O)n1)C(=N)N;1;4
C=CC(O)C(C(=O)O)=C(NC(C#N)CCC#N)C(=O)O;1;1
CCN(CCC(=O)O)C(=O)CCNC(=N)N;1;0
NC(=O)CCN(C(=O)C(N)CO)C(CC(=O)O)C(=O)O;1;28
N#CCN(CC(=O)NCCC(=O)O)C(=O)CCNC(N)=O;1;5
O=C(O)CCNCC(=O)NC(CC(=O)O)C(=O)O;1;13
NC(=O)CNC(=S)C(CO)Nc1[nH]cnc1C(=O)O;1;1
CC(C(N)=O)N(CC#N)C(=O)CN1CC(N)=NC1=O;1;0
N#CC(N=CC(=CCO)c1ccccc1)C(O)C(O)CO;1;1
CC(O)C(O)C(O)C=Nc1nc(=O)[nH]c2[nH]cnc12;1;1
NC(=O)NCC(=O)Nc1[nH]cnc1-c1nc(N)nc(N)n1;3;11
NC(=O)CN1CC(=O)OC(Cc2ccccc2)C1=O;1;5
CCNC(CO)C(=O)O;2;9
O=C(O)C=NCC(=O)NC(CO)C(=O)O;1;1
CC=C(c1ccccc1)c1nc[nH]c1NCC#N;1;9
N#CC(CO)N(C=O)CC(O)CO;1;3
C=C(c1ccccc1)C(C#N)NC(=CC(=O)O)C(=O)O;1;2
CC(N)C(=O)N(CC(=O)NCC#N)CC(O)C(O)CO;1;30
COC(=O)CCN(CCC#N)CC(=O)NCC#N;1;19
CC(C#N)N(CCC#N)C(=O)CCN(C=O)CC#N;1;2
Nc1ncnc2c1ncn2C1OCC(O)C(O)C1O;1;21
CC(O)c1nc(N)nc(NCC(=O)N(CC#N)CCO)n1;7;5
N#CCCNC(=O)CNC(=O)CNC(=N)N;3;2
N=C(N)NCC(=O)N(CC(N)=S)c1[nH]cnc1C(N)=O;1;3
O=CCCn1c(C=O)c(NCC=O)[nH]c1=O;1;12
C=CC(C#N)N(CCC(N)=O)C(=O)CCNC(=N)N;1;2
N#CCN(C=O)CCC(=O)NCC(=O)NCC(=O)O;1;2
N#CCNC(=S)CCN(CCC(=O)O)CC(=O)O;1;1
NC(=O)CCN=CC(=CCc1ccccc1)c1ccccc1;1;1
NC(=O)CCC=Nc1[nH]cnc1C(N)=O;1;1
C=CC(N=CC(O)C(O)C(O)CO)C(N)=O;1;1
N#CC(COC(=O)CCN1CC(=O)NC1=O)NC(N)=O;1;5
CC(OC(=O)c1nc[nH]c1N(C(N)=O)C(C)C#N)C(N)=O;1;10
OCC(CO)Nc1ncnc2[nH]cnc12;1;5
C=CC(C#N)N(C=O)c1[nH]cnc1CC#N;1;4
N#CCNc1nc(=O)n(CC#N)c2[nH]cnc12;1;10
C=C(c1ccccc1)C(C#N)NC(CCO)=C(O)C#N;1;1
CC(C#N)N(C(N)=O)c1[nH]cnc1CC#N;1;6
CCN(CC(=O)NCCC#N)C(=O)CCNC(=N)N;1;2
O=C(O)C(N=C(CO)C(O)CO)C(O)CO;1;0
C=CC=C(C=Nc1ncc(CO)o1)c1ccccc1;1;1
N=C(N)N(CCC(=S)NCC(=O)O)CC(=O)O;1;0
CCN(C(=O)CN(CC#N)CCC#N)C(C#N)CC#N;1;4
N#CCCN(CC#N)Cc1nc(NC=O)nc(NC=O)n1;1;2
Nc1ncc(CCc2cnc(N)o2)o1;1;16
NC(=O)CNC(CO)Cc1ccccc1;1;11
N=C(N)NCC(=S)NCC(=O)NCCC(N)=O;1;0
N#CC=CNCC(=O)N(CCC(N)=O)CC(=O)O;2;0
NC(=O)CC(OC(=O)CC1NC(=O)NC1=O)C(N)=O;1;4
NC(=O)Nc1[nH]cnc1CC(=S)NCC(=O)O;1;1
N#CCCN(C(CC(N)=O)C(N)=O)C(C#N)C(O)CO;1;6
N=C(N)NCC(=S)NCC(=O)NCCC(N)=S;1;0
CCN(CC(N)=O)C(=O)CCN(C=O)CCC(N)=O;1;1
CCNc1[nH]cnc1C=O;2;20
OCC(=Nc1ncc(Cc2ccccc2)o1)C(O)CO;1;0
N#CCN(CCOC(=O)CCNC(N)=O)C(N)=O;1;5
NC(=O)CN(CCC(=O)O)C(=O)CN1CC(N)=NC1=O;1;0
N#CCCN1CCC(N)=NC1=O;1;0
N#CCN(CCO)C(=O)CC(O)C(=O)N(CC#N)CCO;1;6
CC(C#N)N(C=O)CCC(=O)NC(CNC(=N)N)C(=O)O;1;1
CC(=NCC(=O)NC(C#N)CC#N)C(=O)O;1;0
N#CC(N=CCO)C(Cc1ccccc1)NC(=N)N;1;1
N=C(N)NC(=N)N(CC(=O)O)C(CC(=O)O)C(=O)O;1;1
O=CNc1[nH]cnc1C(=CCO)c1ccccc1;1;3
Nc1ncnc2[nH]c(=O)[nH]c12;5;15
N#CCC(C#N)N(CCC(=O)Nc1ncco1)C(N)=O;1;3
C=CC(C#N)NC(=O)CNC(=CC(=O)OC)C(=O)OC;1;17
CC(C#N)NC(=O)CCN(CCC(N)=O)C(=N)NC(=N)N;1;1
NC(=O)N(CC(N)=S)C(CC(N)=S)C(N)=S;1;2
N#CCCN(CC#N)CCOC(=O)CNC(N)=O;1;5
N#CC(CO)Nc1nc(N)nc(CNC(N)=O)n1;10;2
CC(C#N)N(C=O)CCC(=O)N(CCC(N)=O)CC(N)=O;2;2
C=C(c1ccccc1)C(O)C(C=O)Cc1ccccc1;1;11
NCC(=O)N(CC(N)=O)C(CC(=O)O)C(=O)O;2;29
NC(=O)CCNC(=S)CNc1[nH]cnc1C(=O)O;1;1
O=C(O)C1CCC(C(=O)O)N1;1;10
CC(C)=NCC(=O)N(CC#N)CCc1ccccc1;1;1
N#CCCN(CC(=O)N(CCO)CC(N)=O)C(=N)N;1;3
CC(C#N)N(CC#N)C(=O)CCN(C=O)CCC(N)=O;1;2
N=C(N)n1ccnc1;1;1
N#CCNC(=O)CNC(=S)CNC(N)=O;1;1
N#CCCN(C(=O)CN(CC#N)C(=N)N)C(C#N)C(=O)O;1;3
CSCCC(C#N)NC(=CC(=O)O)C(=O)O;1;1
N#CCCN(CCC#N)CC(=O)OCC(N)=O;1;6
N#CCCNC(=O)CNC(=O)CNCCCNC(=N)N;1;6
CC(NC(=O)CCN(CCC(N)=O)C(N)=O)C(=O)O;1;4
CC=Nc1nc(=O)n(CC#N)c2[nH]cnc12;1;1
O=C(O)CCNCC(=O)NCC(=O)O;2;13
N#CCCCNc1nc2[nH]cnc2c(=O)[nH]1;1;10
C=Cc1nc(O)nc(N=CC(=C)c2ccccc2)n1;1;1
CC(C#N)N(CCC(N)=O)C(=O)CCN(C=O)CC(=O)O;1;2
NC(=O)NCCC(=O)NC(C(=O)O)C(O)C(O)CO;1;1
N#CC(Cc1ccccc1)N(CC(N)=O)C(=O)CNC=O;1;3
CC(C#N)N(CC(O)C(O)CO)C(=O)CNC(N)=O;1;2
NC(=O)CNC(C(=O)O)=C(C(=O)O)C(O)C(=O)O;1;0
C=Cc1nc(N=CCCC#N)nc(N(CC#N)CCC#N)n1;1;1
N#CCCN(C(N)=O)C(C#N)(C#N)CCC(C#N)NCC#N;2;11
N#CCNCC(=O)NC(Cc1ccccc1)C(=O)O;1;16
N#CCCN(CC#N)CC(=O)N(CC#N)c1ncco1;1;7
N#Cc1ncnc(NC=N)c1NC(N)=O;2;1
C=CC=NCC(=O)N(CCC(=O)OC)CC(=O)O;1;14
N#CC(N=CCCC1(C#N)NC(=O)N=C1N)C(O)CO;2;1
N#CC=CN(c1[nH]cnc1C#N)C(C#N)Cc1ccccc1;1;0
N#CCCN(CC#N)C(=O)CN=CCCNC(=N)N;1;1
N#CC=CNCC(=O)N(CCc1ccccc1)CC(N)=O;2;0
CCN(CC#N)C(=O)CN=C(C)C;1;1
NC(=O)CN(C=O)CC(O)Cc1ccccc1;1;3
NC(=O)CCNC1=NC2OC(CO)C(O)C2O1;2;2
CC(NC(=O)CNC(=O)CN1CC(N)=NC1=O)C(N)=O;1;0
CCN(C(=O)CCN(C(N)=O)C(C)C#N)C(C#N)CO;1;3
CC(NC(=O)CCN(C=O)C(C#N)CO)C(=O)O;2;3
COC(=O)CN(CCC#N)C(=O)CNC(=O)CNC(=N)N;1;16
N=C(N)NC(C=Nc1nc(=O)[nH]c2[nH]cnc12)CO;1;1
N=C(N)NCC=NC(C(=O)O)C(O)CO;1;1
N#CCCN(CCC(=O)NCC(N)=O)CC(=O)NCC#N;1;2
N#CCN(C(=O)CNC(N)=O)c1cc[nH]c(=O)n1;1;4
CC(=O)C=NCC(=O)NCC(N)=O;1;1
N#CCNc1nc(N)nc(C(O)Cc2ccccc2)n1;6;5
O=C(O)C(Cc1ccccc1)N=C(CO)C(O)C(O)CO;1;0
CC(C#N)NCCC(=O)NCC(=O)N(CC#N)CC#N;1;12
N#CCN(C=O)c1cc[nH]c(=O)n1;1;5
CC(NC(=O)CNC(=S)CCNC(N)=O)C(=O)O;1;0
COC(=O)CN(CCC#N)C(=O)CNC(N)=O;1;18
N#CCN(CC(=O)N(CCO)c1[nH]cnc1C#N)C(=N)N;1;4
O=c1nc(N=CC(O)C(O)CO)cc[nH]1;1;1
COC(=O)CN(CC#N)C(=O)CNC(N)=O;1;18
OCc1nc[nH]c1N=CC(O)CO;1;1
CC(C#N)N(C=O)CCC(=O)N(CC#N)c1ncco1;1;5
Cc1nc[nH]c1N(CC#N)C(=O)CCN(C=O)CC#N;1;4
C=CC=C(C=NCC(=O)NC(C#N)CC#N)c1ccccc1;1;1
C=CC=C(c1ccccc1)C(C#N)N=C(C)CO;1;0
CC(NC(=O)CNC(=S)C(C)NC(=N)N)C(N)=O;1;0
NC(=O)CCN(CC(N)=O)CC(N)=O;3;1
C=CC(NC(C)=C(O)C#N)C(N)=O;1;0
CCNCC(=O)N(CCC(=O)O)CC(=O)O;3;12
N#CCNCC(=O)NC(CC(N)=O)C(N)=O;1;13
O=C(O)C=C(C(=O)O)c1ccccc1;1;7
NC(=O)CNC(=O)CNC(=O)CN=CCCC(=O)O;1;1
N#CC=CN(CCC(=O)O)C(C#N)C(O)Cc1ccccc1;1;0
